20698	BLUNT	1		1945
20699	NODEL	2		1945
20700	ABVIM	3	triangle	1945
20701	KIDAL	0		1946
20702	BLUNT	1		1946
20703	NODEL	2		1946
20704	ABVIM	3	triangle	1946
20705	PEAKS	0		1947
20706	BLUNT	1		1947
20707	NODEL	2		1947
20708	ABVIM	3	triangle	1947
20709	MESIX	0		1948
20710	KABGO	1		1948
20711	GUKAM	2		1948
20712	GOMPI	3	triangle	1948
20713	ALBAD	4	triangle	1948
20714	REPAP	0		1949
20715	GUKAM	1		1949
20716	GOMPI	2	triangle	1949
20717	ALBAD	3	triangle	1949
20718	MESIX	0		1951
20719	KABGO	1		1951
20720	CH409	2		1951
20721	ODISI	3	triangle	1951
20722	REPAP	0		1952
20723	VIKEX	1		1952
20724	ODISI	2	triangle	1952
20725	MESIX	0		1954
20726	KABGO	1		1954
20727	GUKAM	2		1954
20728	LATIP	3		1954
20729	PABRA	4		1954
20730	AVDID	5	triangle	1954
20731	MESIX	0		1955
20732	KABGO	1		1955
20733	GUKAM	2		1955
20734	BOLUB	3	triangle	1955
20735	MESIX	0		1956
20736	KABGO	1		1956
20737	ABVIM	2	triangle	1956
20738	MOLGI	0		1957
20739	CH739	1		1957
20740	DOVEM	2		1957
20741	CH503	3		1957
20742	CH416	4		1957
20743	HODDE	5		1957
20744	CH621	6		1957
20745	IDUBU	7	triangle	1957
20746	MOLGI	0		1958
20747	CH739	1		1958
20748	DOVEM	2		1958
20749	KAMGI	3		1958
20750	POPIS	4		1958
20751	CH407	5		1958
20752	OBDOR	6		1958
20753	ODISI	7	triangle	1958
20754	MOLGI	0		1959
20755	CH739	1		1959
20756	DOVEM	2		1959
20757	KAMGI	3		1959
20758	POPIS	4		1959
20759	RUMBI	5		1959
20760	SUSAL	6	triangle	1959
20761	MOLGI	0		1960
20762	CH739	1		1960
20763	DOVEM	2		1960
20764	CH429	3		1960
20765	HODDE	4		1960
20766	IDUBU	5		1960
20767	SUPSO	6	triangle	1960
20768	REPAP	0		1961
20769	ABVIM	1	triangle	1961
20770	CH11T	0		1963
20771	S043.30.35.000 E172.34.03.000	1		1963
20772	ALBAD	2		1963
20773	CH11T	0		1964
20774	LATIP	1		1964
20775	DIVSU	2		1964
20776	CH20T	0		1965
20777	CH02T	1		1965
